,season,name,games_played,rank,field_goal_percentage,free_throw_percentage,opp_field_goal_percentage,opp_free_throw_percentage,opp_three_point_field_goal_percentage,opp_two_point_field_goal_percentage,three_point_field_goal_percentage,two_point_field_goal_percentage,assists,blocks,defensive_rebounds,field_goal_attempts,field_goals,free_throw_attempts,free_throws,minutes_played,offensive_rebounds,opp_assists,opp_blocks,opp_defensive_rebounds,opp_field_goal_attempts,opp_field_goals,opp_free_throw_attempts,opp_free_throws,opp_offensive_rebounds,opp_personal_fouls,opp_points,opp_steals,opp_three_point_field_goal_attempts,opp_three_point_field_goals,opp_total_rebounds,opp_turnovers,opp_two_point_field_goal_attempts,opp_two_point_field_goals,personal_fouls,points,steals,three_point_field_goal_attempts,three_point_field_goals,total_rebounds,turnovers,two_point_field_goal_attempts,two_point_field_goals,Champion,Probs
10,1992.0,Portland Trail Blazers,82.0,4.0,0.473,0.754,0.45399999999999996,0.759,0.303,0.474,0.344,0.49200000000000005,25.182926829268293,5.0,31.085365853658537,89.65853658536585,42.390243902439025,30.036585365853657,22.658536585365855,242.4390243902439,15.78048780487805,24.146341463414632,5.280487804878049,28.48780487804878,87.1951219512195,39.6219512195122,28.865853658536587,21.914634146341463,13.378048780487806,23.865853658536587,104.13414634146342,8.390243902439025,9.817073170731707,2.975609756097561,41.86585365853659,16.695121951219512,77.3780487804878,36.646341463414636,24.182926829268293,111.40243902439025,9.182926829268293,11.512195121951219,3.9634146341463414,46.86585365853659,16.195121951219512,78.14634146341463,38.426829268292686,0.0,0.45
11,2022.0,Minnesota Timberwolves,82.0,1.0,0.457,0.778,0.46,0.78,0.35,0.5429999999999999,0.358,0.54,25.682926829268293,5.609756097560975,32.926829268292686,90.95121951219512,41.59756097560975,23.097560975609756,17.975609756097562,241.21951219512195,11.231707317073171,26.20731707317073,4.841463414634147,34.853658536585364,87.35365853658537,40.21951219512195,25.378048780487806,19.804878048780488,11.024390243902438,20.914634146341463,113.3048780487805,7.2317073170731705,37.34146341463415,13.060975609756097,45.8780487804878,16.329268292682926,50.01219512195122,27.158536585365855,21.78048780487805,115.9390243902439,8.792682926829269,41.292682926829265,14.768292682926829,44.15853658536585,14.329268292682928,49.65853658536585,26.829268292682926,0.0,0.51
12,1998.0,Denver Nuggets,82.0,28.0,0.41700000000000004,0.772,0.473,0.754,0.379,0.493,0.32299999999999995,0.433,18.865853658536587,4.7926829268292686,26.304878048780488,78.1951219512195,32.646341463414636,26.182926829268293,20.21951219512195,240.609756097561,12.682926829268293,24.182926829268293,6.524390243902439,29.28048780487805,77.6829268292683,36.76829268292683,29.390243902439025,22.158536585365855,13.353658536585366,21.73170731707317,100.8048780487805,8.073170731707316,13.475609756097562,5.109756097560975,42.63414634146341,15.158536585365853,64.20731707317073,31.658536585365855,23.621951219512194,89.02439024390245,8.097560975609756,10.890243902439025,3.5121951219512195,38.98780487804878,15.987804878048781,67.3048780487805,29.134146341463413,0.0,0.15
13,1980.0,Golden State Warriors,82.0,20.0,0.48200000000000004,0.738,0.493,0.7490000000000001,0.32899999999999996,0.498,0.223,0.486,24.73170731707317,4.134146341463414,29.71951219512195,89.2439024390244,43.01219512195122,23.341463414634145,17.21951219512195,242.4390243902439,14.085365853658537,25.5,4.402439024390244,31.26829268292683,85.0609756097561,41.926829268292686,31.024390243902438,23.23170731707317,12.878048780487806,21.76829268292683,107.96341463414635,8.78048780487805,2.6707317073170733,0.8780487804878049,44.146341463414636,18.121951219512194,82.39024390243902,41.048780487804876,25.390243902439025,103.57317073170732,9.5,1.475609756097561,0.32926829268292684,43.80487804878049,18.195121951219512,87.76829268292683,42.68292682926829,0.0,0.26
14,1987.0,Boston Celtics,82.0,6.0,0.517,0.8079999999999999,0.46299999999999997,0.758,0.306,0.47200000000000003,0.366,0.53,29.524390243902438,6.414634146341464,31.524390243902438,85.98780487804878,44.451219512195124,26.25609756097561,21.21951219512195,241.52439024390245,11.378048780487806,25.121951219512194,4.121951219512195,27.890243902439025,91.46341463414635,42.31707317073171,26.195121951219512,19.853658536585368,15.085365853658537,23.304878048780488,106.0,8.804878048780488,4.939024390243903,1.5121951219512195,42.97560975609756,14.097560975609756,86.52439024390245,40.80487804878049,20.853658536585368,112.64634146341463,6.841463414634147,6.890243902439025,2.524390243902439,42.90243902439025,15.853658536585366,79.09756097560975,41.926829268292686,0.0,0.86
15,1983.0,Boston Celtics,82.0,7.0,0.49200000000000005,0.737,0.47,0.759,0.267,0.475,0.21,0.499,27.024390243902438,6.353658536585366,30.878048780487806,92.03658536585365,45.25609756097561,28.634146341463413,21.097560975609756,241.82926829268294,15.524390243902438,24.71951219512195,4.146341463414634,29.182926829268293,90.2560975609756,42.40243902439025,28.134146341463413,21.341463414634145,14.463414634146341,26.0609756097561,106.73170731707317,8.524390243902438,2.1951219512195124,0.5853658536585366,43.646341463414636,19.597560975609756,88.0609756097561,41.81707317073171,25.146341463414632,112.08536585365853,9.621951219512194,2.268292682926829,0.47560975609756095,46.40243902439025,18.79268292682927,89.76829268292683,44.78048780487805,0.0,0.61
16,1984.0,Utah Jazz,82.0,5.0,0.498,0.7809999999999999,0.47600000000000003,0.745,0.221,0.483,0.319,0.506,27.195121951219512,7.365853658536586,30.75609756097561,88.3170731707317,43.97560975609756,33.02439024390244,25.79268292682927,241.21951219512195,13.365853658536585,27.28048780487805,5.682926829268292,30.01219512195122,96.0,45.670731707317074,29.4390243902439,21.9390243902439,17.78048780487805,26.75609756097561,113.84146341463415,9.109756097560975,2.5365853658536586,0.5609756097560976,47.792682926829265,17.536585365853657,93.46341463414635,45.109756097560975,24.121951219512194,114.97560975609755,8.475609756097562,3.8658536585365852,1.2317073170731707,44.1219512195122,18.414634146341463,84.45121951219512,42.74390243902439,0.0,0.59
17,1993.0,Utah Jazz,82.0,11.0,0.489,0.7659999999999999,0.467,0.7440000000000001,0.325,0.48700000000000004,0.314,0.5,26.548780487804876,4.195121951219512,30.036585365853657,83.26829268292683,40.68292682926829,30.378048780487806,23.25609756097561,240.91463414634146,12.695121951219512,23.51219512195122,5.7073170731707314,28.21951219512195,85.0,39.73170731707317,28.573170731707318,21.25609756097561,13.658536585365853,24.024390243902438,104.03658536585365,7.902439024390244,10.195121951219512,3.317073170731707,41.8780487804878,15.74390243902439,74.8048780487805,36.41463414634146,23.963414634146343,106.20731707317073,9.097560975609756,5.048780487804878,1.5853658536585367,42.73170731707317,15.487804878048781,78.21951219512195,39.09756097560975,0.0,0.33
18,1982.0,Seattle SuperSonics,82.0,12.0,0.488,0.74,0.461,0.727,0.239,0.467,0.248,0.494,25.646341463414632,5.609756097560975,31.024390243902438,87.53658536585365,42.74390243902439,28.804878048780488,21.304878048780488,241.82926829268294,13.451219512195122,24.317073170731707,3.792682926829268,29.51219512195122,90.32926829268293,41.59756097560975,26.621951219512194,19.341463414634145,15.134146341463415,26.21951219512195,103.1219512195122,8.048780487804878,2.451219512195122,0.5853658536585366,44.646341463414636,17.134146341463413,87.8780487804878,41.01219512195122,25.085365853658537,107.2560975609756,8.426829268292684,1.8658536585365855,0.4634146341463415,44.47560975609756,16.475609756097562,85.67073170731707,42.28048780487805,0.0,0.68
19,2022.0,Washington Wizards,82.0,22.0,0.47200000000000003,0.7829999999999999,0.46399999999999997,0.807,0.361,0.522,0.342,0.5429999999999999,25.024390243902438,4.951219512195122,34.1219512195122,86.04878048780488,40.573170731707314,21.682926829268293,16.98780487804878,241.82926829268294,8.987804878048781,23.670731707317074,4.195121951219512,33.97560975609756,88.86585365853658,41.26829268292683,22.29268292682927,17.98780487804878,10.24390243902439,19.926829268292682,112.0,7.2926829268292686,31.79268292682927,11.475609756097562,44.21951219512195,11.853658536585366,57.073170731707314,29.79268292682927,18.841463414634145,108.6219512195122,6.365853658536586,30.634146341463413,10.487804878048781,43.109756097560975,13.134146341463415,55.41463414634146,30.085365853658537,0.0,0.48
20,1985.0,Utah Jazz,82.0,14.0,0.47600000000000003,0.772,0.46399999999999997,0.762,0.257,0.47200000000000003,0.336,0.48200000000000004,26.134146341463413,8.5,31.146341463414632,89.04878048780488,42.41463414634146,29.682926829268293,22.902439024390244,240.91463414634146,13.182926829268293,25.23170731707317,5.402439024390244,32.25609756097561,92.73170731707317,43.073170731707314,28.963414634146343,22.073170731707318,16.585365853658537,25.317073170731707,109.09756097560975,9.829268292682928,3.4146341463414633,0.8780487804878049,48.84146341463415,19.585365853658537,89.3170731707317,42.19512195121951,23.914634146341463,108.98780487804878,8.682926829268293,3.7439024390243905,1.2560975609756098,44.329268292682926,19.20731707317073,85.3048780487805,41.15853658536585,0.0,0.54
21,2021.0,Detroit Pistons,72.0,27.0,0.452,0.759,0.47600000000000003,0.76,0.36200000000000004,0.541,0.35100000000000003,0.515,24.208333333333332,5.152777777777778,33.06944444444444,85.58333333333333,38.65277777777778,23.375,17.75,242.08333333333334,9.63888888888889,24.791666666666668,5.819444444444445,34.375,86.94444444444444,41.388888888888886,22.319444444444443,16.958333333333332,9.958333333333334,20.40277777777778,111.08333333333333,8.027777777777779,31.38888888888889,11.347222222222221,44.333333333333336,13.944444444444445,55.55555555555556,30.041666666666668,20.51388888888889,106.61111111111111,7.375,32.916666666666664,11.555555555555555,42.708333333333336,14.930555555555555,52.666666666666664,27.09722222222222,0.0,0.29
22,1980.0,Detroit Pistons,82.0,11.0,0.48,0.74,0.496,0.773,0.27699999999999997,0.502,0.26,0.486,23.78048780487805,6.853658536585366,29.451219512195124,92.63414634146342,44.426829268292686,26.20731707317073,19.390243902439025,241.21951219512195,14.951219512195122,28.121951219512194,5.7317073170731705,31.365853658536587,94.64634146341463,46.91463414634146,29.329268292682926,22.658536585365855,16.085365853658537,22.817073170731707,117.1829268292683,10.658536585365853,2.5121951219512195,0.6951219512195121,47.451219512195124,19.304878048780488,92.13414634146342,46.21951219512195,25.23170731707317,108.9390243902439,9.548780487804878,2.6707317073170733,0.6951219512195121,44.40243902439025,21.24390243902439,89.96341463414635,43.73170731707317,0.0,0.43
23,2016.0,Los Angeles Clippers,82.0,7.0,0.465,0.6920000000000001,0.434,0.7509999999999999,0.33799999999999997,0.47100000000000003,0.364,0.513,22.841463414634145,5.609756097560975,33.25609756097561,82.42682926829268,38.30487804878049,26.24390243902439,18.170731707317074,241.82926829268294,8.792682926829269,21.21951219512195,3.158536585365854,34.890243902439025,84.70731707317073,36.76829268292683,25.0609756097561,18.817073170731707,11.804878048780488,22.463414634146343,100.21951219512195,7.109756097560975,23.28048780487805,7.865853658536586,46.69512195121951,15.365853658536585,61.426829268292686,28.902439024390244,21.29268292682927,104.5,8.646341463414634,26.70731707317073,9.71951219512195,42.048780487804876,12.963414634146341,55.71951219512195,28.585365853658537,0.0,0.57
24,1990.0,Philadelphia 76ers,82.0,7.0,0.489,0.7879999999999999,0.48,0.7709999999999999,0.37,0.49,0.348,0.501,23.5609756097561,4.451219512195122,29.341463414634145,85.70731707317073,41.91463414634146,30.597560975609756,24.097560975609756,241.52439024390245,13.548780487804878,26.28048780487805,4.634146341463414,28.73170731707317,86.79268292682927,41.670731707317074,25.048780487804876,19.317073170731707,13.573170731707316,23.71951219512195,105.2439024390244,7.7560975609756095,6.987804878048781,2.5853658536585367,42.30487804878049,15.048780487804878,79.8048780487805,39.08536585365854,20.695121951219512,110.23170731707317,8.378048780487806,6.621951219512195,2.3048780487804876,42.890243902439025,14.74390243902439,79.08536585365853,39.609756097560975,0.0,0.46
25,2015.0,Los Angeles Lakers,82.0,19.0,0.435,0.741,0.466,0.745,0.363,0.507,0.344,0.461,20.914634146341463,4.463414634146342,32.28048780487805,85.60975609756098,37.24390243902439,23.597560975609756,17.475609756097562,243.0487804878049,11.609756097560975,23.975609756097562,4.829268292682927,34.109756097560975,83.13414634146342,38.78048780487805,25.829268292682926,19.23170731707317,10.048780487804878,19.378048780487806,105.29268292682927,7.451219512195122,23.426829268292682,8.5,44.15853658536585,13.024390243902438,59.707317073170735,30.28048780487805,21.23170731707317,98.45121951219512,7.048780487804878,18.853658536585368,6.487804878048781,43.890243902439025,13.24390243902439,66.7560975609756,30.75609756097561,0.0,0.11
