,season,name,assists,blocks,defensive_rebounds,field_goal_attempts,field_goal_percentage,field_goals,free_throw_attempts,free_throw_percentage,free_throws,games_played,minutes_played,offensive_rebounds,opp_assists,opp_blocks,opp_defensive_rebounds,opp_field_goal_attempts,opp_field_goal_percentage,opp_field_goals,opp_free_throw_attempts,opp_free_throw_percentage,opp_free_throws,opp_offensive_rebounds,opp_personal_fouls,opp_points,opp_steals,opp_three_point_field_goal_attempts,opp_three_point_field_goal_percentage,opp_three_point_field_goals,opp_total_rebounds,opp_turnovers,opp_two_point_field_goal_attempts,opp_two_point_field_goal_percentage,opp_two_point_field_goals,personal_fouls,points,rank,steals,three_point_field_goal_attempts,three_point_field_goal_percentage,three_point_field_goals,total_rebounds,turnovers,two_point_field_goal_attempts,two_point_field_goal_percentage,two_point_field_goals,Champion,Probs
164,1982.0,Chicago Bulls,24.914634146341463,5.890243902439025,30.79268292682927,82.04878048780488,0.501,41.08536585365854,31.036585365853657,0.767,23.79268292682927,82.0,242.4390243902439,13.71951219512195,24.914634146341463,5.719512195121951,27.134146341463413,90.09756097560975,0.495,44.6219512195122,25.036585365853657,0.747,18.695121951219512,13.829268292682928,27.073170731707318,108.64634146341463,9.841463414634147,2.3658536585365852,0.299,0.7073170731707317,40.96341463414634,15.329268292682928,87.73170731707317,0.501,43.91463414634146,24.48780487804878,106.6219512195122,15.0,7.073170731707317,2.597560975609756,0.254,0.6585365853658537,44.51219512195122,19.951219512195124,79.45121951219512,0.509,40.426829268292686,0.0,0.46
165,1998.0,Seattle SuperSonics,24.21951219512195,4.585365853658536,27.134146341463413,78.7560975609756,0.473,37.21951219512195,25.71951219512195,0.721,18.548780487804876,82.0,240.91463414634146,11.353658536585366,22.25609756097561,4.914634146341464,28.21951219512195,79.15853658536585,0.446,35.31707317073171,24.402439024390244,0.7240000000000001,17.670731707317074,13.914634146341463,22.24390243902439,93.39024390243902,7.804878048780488,15.695121951219512,0.324,5.085365853658536,42.13414634146341,17.0,63.46341463414634,0.47600000000000003,30.23170731707317,22.097560975609756,100.5609756097561,4.0,9.804878048780488,19.134146341463413,0.396,7.573170731707317,38.48780487804878,13.963414634146341,59.6219512195122,0.49700000000000005,29.646341463414632,0.0,0.54
166,1985.0,Milwaukee Bucks,26.390243902439025,5.926829268292683,28.695121951219512,88.48780487804878,0.491,43.46341463414634,30.158536585365855,0.757,22.841463414634145,82.0,241.52439024390245,15.317073170731707,23.21951219512195,4.7439024390243905,27.963414634146343,85.02439024390245,0.461,39.19512195121951,32.926829268292686,0.748,24.634146341463413,15.073170731707316,25.658536585365855,104.0,7.829268292682927,3.7560975609756095,0.26,0.975609756097561,43.03658536585366,19.048780487804876,81.26829268292683,0.47,38.21951219512195,27.304878048780488,110.85365853658537,11.0,8.402439024390244,3.5853658536585367,0.303,1.0853658536585367,44.01219512195122,16.853658536585368,84.90243902439025,0.499,42.3780487804878,0.0,0.5
167,1997.0,Miami Heat,21.158536585365855,5.353658536585366,29.29268292682927,76.03658536585365,0.45299999999999996,34.41463414634146,24.658536585365855,0.7190000000000001,17.73170731707317,82.0,241.52439024390245,11.670731707317072,18.4390243902439,4.780487804878049,28.304878048780488,75.92682926829268,0.43200000000000005,32.76829268292683,25.70731707317073,0.731,18.79268292682927,12.182926829268293,22.329268292682926,89.34146341463415,7.878048780487805,13.829268292682928,0.36200000000000004,5.012195121951219,40.48780487804878,16.146341463414632,62.09756097560975,0.447,27.75609756097561,23.402439024390244,94.82926829268293,22.0,7.926829268292683,22.74390243902439,0.364,8.268292682926829,40.96341463414634,15.926829268292684,53.292682926829265,0.491,26.146341463414632,0.0,0.45
168,1993.0,Atlanta Hawks,25.414634146341463,3.3902439024390243,28.585365853658537,88.6829268292683,0.466,41.36585365853659,27.085365853658537,0.742,20.097560975609756,82.0,241.82926829268294,15.731707317073171,26.695121951219512,4.426829268292683,29.426829268292682,86.26829268292683,0.496,42.792682926829265,25.51219512195122,0.758,19.341463414634145,13.170731707317072,22.9390243902439,108.35365853658537,8.963414634146341,10.158536585365853,0.337,3.426829268292683,42.59756097560975,16.621951219512194,76.10975609756098,0.517,39.36585365853659,22.036585365853657,107.48780487804878,9.0,9.829268292682928,13.121951219512194,0.355,4.658536585365853,44.31707317073171,16.329268292682926,75.5609756097561,0.486,36.707317073170735,0.0,0.24
169,2002.0,Los Angeles Clippers,20.902439024390244,6.585365853658536,30.170731707317074,81.3170731707317,0.445,36.21951219512195,24.70731707317073,0.7390000000000001,18.26829268292683,82.0,241.52439024390245,13.207317073170731,22.670731707317074,5.353658536585366,29.01219512195122,83.73170731707317,0.44799999999999995,37.48780487804878,21.74390243902439,0.745,16.20731707317073,12.975609756097562,21.646341463414632,96.14634146341463,7.463414634146342,13.963414634146341,0.355,4.963414634146342,41.98780487804878,12.865853658536585,69.76829268292683,0.466,32.52439024390244,19.804878048780488,95.6829268292683,15.0,6.219512195121951,13.987804878048781,0.35600000000000004,4.975609756097561,43.3780487804878,14.804878048780488,67.32926829268293,0.46399999999999997,31.24390243902439,0.0,0.37
170,1992.0,New Jersey Nets,23.621951219512194,7.5,29.170731707317074,92.4390243902439,0.45799999999999996,42.353658536585364,24.5,0.732,17.9390243902439,82.0,241.21951219512195,18.4390243902439,21.817073170731707,5.902439024390244,28.71951219512195,87.5,0.47700000000000004,41.73170731707317,28.26829268292683,0.7659999999999999,21.646341463414632,14.817073170731707,21.0,107.07317073170732,9.829268292682928,6.195121951219512,0.317,1.9634146341463414,43.53658536585366,16.378048780487806,81.3048780487805,0.489,39.76829268292683,22.365853658536587,105.3780487804878,12.0,8.975609756097562,8.170731707317072,0.33399999999999996,2.731707317073171,47.609756097560975,16.975609756097562,84.26829268292683,0.47,39.6219512195122,0.0,0.25
171,2019.0,Indiana Pacers,25.951219512195124,4.926829268292683,33.73170731707317,87.01219512195122,0.475,41.34146341463415,21.0609756097561,0.752,15.829268292682928,82.0,240.3048780487805,9.292682926829269,24.463414634146343,5.182926829268292,33.146341463414636,86.08536585365853,0.45,38.74390243902439,20.951219512195124,0.7559999999999999,15.829268292682928,10.512195121951219,20.024390243902438,104.6829268292683,7.414634146341464,32.109756097560975,0.354,11.365853658536585,43.65853658536585,15.658536585365853,53.97560975609756,0.507,27.378048780487806,19.4390243902439,108.01219512195122,22.0,8.695121951219512,25.378048780487806,0.374,9.5,43.02439024390244,13.682926829268293,61.63414634146341,0.517,31.841463414634145,0.0,0.52
172,1996.0,Milwaukee Bucks,21.402439024390244,3.7439024390243905,26.390243902439025,79.14634146341463,0.467,37.0,23.341463414634145,0.738,17.21951219512195,82.0,240.609756097561,11.865853658536585,23.658536585365855,4.548780487804878,28.109756097560975,78.3048780487805,0.48,37.609756097560975,26.74390243902439,0.725,19.390243902439025,12.170731707317072,21.365853658536587,100.8780487804878,7.902439024390244,15.804878048780488,0.397,6.2682926829268295,40.28048780487805,14.78048780487805,62.5,0.501,31.341463414634145,23.695121951219512,95.57317073170732,24.0,7.097560975609756,12.878048780487806,0.33799999999999997,4.353658536585366,38.25609756097561,15.792682926829269,66.26829268292683,0.493,32.646341463414636,0.0,0.17
173,1998.0,Vancouver Grizzlies,23.902439024390244,4.2560975609756095,28.20731707317073,80.08536585365853,0.45799999999999996,36.65853658536585,26.158536585365855,0.7390000000000001,19.341463414634145,82.0,241.82926829268294,13.182926829268293,25.621951219512194,6.560975609756097,28.73170731707317,82.89024390243902,0.475,39.390243902439025,27.23170731707317,0.732,19.926829268292682,13.975609756097562,22.341463414634145,103.92682926829268,10.195121951219512,13.548780487804878,0.385,5.219512195121951,42.707317073170735,14.182926829268293,69.34146341463415,0.493,34.170731707317074,22.0609756097561,96.6219512195122,11.0,7.487804878048781,10.951219512195122,0.36200000000000004,3.9634146341463414,41.390243902439025,17.134146341463413,69.13414634146342,0.473,32.69512195121951,0.0,0.07
174,1999.0,Milwaukee Bucks,20.6,4.04,27.38,76.36,0.45899999999999996,35.06,23.1,0.733,16.94,50.0,241.0,11.4,20.36,3.88,27.96,74.92,0.42700000000000005,32.0,27.38,0.752,20.58,13.14,20.4,90.02,7.98,16.28,0.33399999999999996,5.44,41.1,16.6,58.64,0.45299999999999996,26.56,22.84,91.68,14.0,8.84,12.38,0.373,4.62,38.78,14.38,63.98,0.47600000000000003,30.44,0.0,0.49
175,2015.0,Miami Heat,19.829268292682926,4.536585365853658,30.01219512195122,77.1951219512195,0.456,35.18292682926829,23.658536585365855,0.741,17.536585365853657,82.0,240.609756097561,9.109756097560975,21.317073170731707,4.378048780487805,30.085365853658537,79.54878048780488,0.45399999999999996,36.09756097560975,23.23170731707317,0.73,16.963414634146343,10.902439024390244,20.914634146341463,97.28048780487805,7.878048780487805,23.01219512195122,0.353,8.121951219512194,40.98780487804878,14.817073170731707,56.53658536585366,0.495,27.975609756097562,19.951219512195124,94.6829268292683,27.0,7.829268292682927,20.23170731707317,0.335,6.780487804878049,39.1219512195122,14.804878048780488,56.96341463414634,0.499,28.402439024390244,0.0,0.39
176,2002.0,Philadelphia 76ers,19.975609756097562,4.426829268292683,30.902439024390244,78.48780487804878,0.436,34.19512195121951,25.658536585365855,0.779,19.98780487804878,82.0,240.609756097561,13.317073170731707,21.5609756097561,5.585365853658536,28.634146341463413,79.26829268292683,0.426,33.792682926829265,21.926829268292682,0.7509999999999999,16.463414634146343,11.963414634146341,22.28048780487805,89.39024390243902,7.975609756097561,16.121951219512194,0.331,5.341463414634147,40.59756097560975,14.731707317073171,63.146341463414636,0.451,28.451219512195124,20.0609756097561,90.98780487804878,26.0,8.597560975609756,8.71951219512195,0.299,2.6097560975609757,44.21951219512195,15.317073170731707,69.76829268292683,0.45299999999999996,31.585365853658537,0.0,0.51
177,1986.0,Chicago Bulls,24.463414634146343,4.878048780487805,27.78048780487805,88.13414634146342,0.48100000000000004,42.390243902439025,30.475609756097562,0.769,23.4390243902439,82.0,242.1341463414634,15.609756097560975,26.463414634146343,5.987804878048781,28.804878048780488,87.04878048780488,0.504,43.91463414634146,32.03658536585366,0.762,24.414634146341463,13.463414634146341,24.414634146341463,113.09756097560975,8.097560975609756,2.841463414634146,0.3,0.8536585365853658,42.26829268292683,15.829268292682928,84.20731707317073,0.511,43.0609756097561,26.414634146341463,109.29268292682927,13.0,7.426829268292683,3.8658536585365852,0.278,1.0731707317073171,43.390243902439025,17.51219512195122,84.26829268292683,0.49,41.31707317073171,0.0,0.16
178,2001.0,Dallas Mavericks,21.21951219512195,6.0,31.353658536585368,81.90243902439025,0.45899999999999996,37.6219512195122,23.829268292682926,0.794,18.926829268292682,82.0,241.52439024390245,10.134146341463415,21.682926829268293,4.621951219512195,31.98780487804878,81.6219512195122,0.439,35.829268292682926,27.20731707317073,0.731,19.890243902439025,13.024390243902438,22.536585365853657,96.1951219512195,7.585365853658536,13.902439024390244,0.33399999999999996,4.646341463414634,45.01219512195122,15.524390243902438,67.71951219512195,0.46,31.182926829268293,23.25609756097561,100.47560975609755,4.0,7.536585365853658,16.548780487804876,0.381,6.304878048780488,41.48780487804878,13.914634146341463,65.35365853658537,0.479,31.317073170731707,0.0,0.45
179,1994.0,Los Angeles Lakers,24.182926829268293,5.621951219512195,26.878048780487806,89.21951219512195,0.45,40.13414634146341,23.98780487804878,0.7170000000000001,17.195121951219512,82.0,240.91463414634146,15.365853658536585,26.378048780487806,5.2073170731707314,30.890243902439025,85.46341463414635,0.47600000000000003,40.69512195121951,28.609756097560975,0.7170000000000001,20.524390243902438,15.658536585365853,20.23170731707317,104.6951219512195,8.097560975609756,8.817073170731707,0.315,2.7804878048780486,46.548780487804876,16.390243902439025,76.64634146341463,0.495,37.91463414634146,22.890243902439025,100.40243902439025,17.0,9.158536585365853,9.792682926829269,0.3,2.9390243902439024,42.24390243902439,14.597560975609756,79.42682926829268,0.46799999999999997,37.19512195121951,0.0,0.14
180,1997.0,Boston Celtics,21.853658536585368,3.841463414634146,26.682926829268293,84.96341463414635,0.44,37.390243902439025,26.817073170731707,0.75,20.109756097560975,82.0,242.7439024390244,13.353658536585366,25.975609756097562,6.7926829268292686,32.048780487804876,81.65853658536585,0.503,41.03658536585366,27.524390243902438,0.72,19.829268292682926,12.25609756097561,22.28048780487805,107.91463414634147,8.78048780487805,16.475609756097562,0.365,6.012195121951219,44.30487804878049,17.634146341463413,65.1829268292683,0.537,35.02439024390244,23.353658536585368,100.58536585365853,5.0,9.878048780487806,16.23170731707317,0.35100000000000003,5.695121951219512,40.03658536585366,16.365853658536587,68.73170731707317,0.461,31.695121951219512,0.0,0.06
181,2014.0,Miami Heat,22.524390243902438,4.475609756097561,29.23170731707317,76.48780487804878,0.501,38.31707317073171,22.975609756097562,0.76,17.451219512195124,82.0,242.4390243902439,7.646341463414634,21.353658536585368,3.1219512195121952,29.51219512195122,78.96341463414635,0.457,36.109756097560975,22.341463414634145,0.75,16.75609756097561,10.804878048780488,20.426829268292682,97.4390243902439,8.134146341463415,23.378048780487806,0.36200000000000004,8.463414634146341,40.31707317073171,16.695121951219512,55.58536585365854,0.49700000000000005,27.646341463414632,19.463414634146343,102.1951219512195,12.0,8.926829268292684,22.304878048780488,0.364,8.109756097560975,36.8780487804878,14.78048780487805,54.18292682926829,0.5579999999999999,30.20731707317073,0.0,0.61
182,1981.0,Phoenix Suns,26.890243902439025,5.073170731707317,30.365853658536587,89.34146341463415,0.49,43.74390243902439,29.634146341463413,0.745,22.073170731707318,82.0,240.91463414634146,15.048780487804878,24.024390243902438,4.890243902439025,27.853658536585368,88.0609756097561,0.466,41.073170731707314,29.0609756097561,0.7390000000000001,21.48780487804878,14.146341463414634,25.804878048780488,104.47560975609755,11.121951219512194,2.548780487804878,0.33,0.8414634146341463,42.0,21.365853658536587,85.51219512195122,0.47,40.23170731707317,24.341463414634145,109.98780487804878,7.0,10.682926829268293,1.9634146341463414,0.217,0.4268292682926829,45.41463414634146,21.134146341463413,87.3780487804878,0.496,43.31707317073171,0.0,0.54
183,1997.0,Washington Bullets,23.426829268292682,4.902439024390244,29.51219512195122,81.4390243902439,0.48,39.1219512195122,24.134146341463413,0.7070000000000001,17.073170731707318,82.0,242.1341463414634,12.317073170731707,20.378048780487806,4.073170731707317,28.48780487804878,80.9390243902439,0.45399999999999996,36.71951219512195,24.4390243902439,0.7490000000000001,18.29268292682927,12.463414634146341,21.573170731707318,97.73170731707317,8.109756097560975,16.182926829268293,0.371,6.0,40.951219512195124,16.536585365853657,64.7560975609756,0.474,30.71951219512195,22.134146341463413,99.35365853658537,10.0,8.682926829268293,12.207317073170731,0.331,4.036585365853658,41.829268292682926,15.71951219512195,69.23170731707317,0.507,35.08536585365854,0.0,0.67
184,2014.0,Atlanta Hawks,24.890243902439025,3.975609756097561,31.28048780487805,81.5609756097561,0.45799999999999996,37.329268292682926,21.73170731707317,0.7809999999999999,16.975609756097562,82.0,241.82926829268294,8.695121951219512,23.182926829268293,4.317073170731708,32.78048780487805,83.45121951219512,0.462,38.573170731707314,21.865853658536587,0.748,16.353658536585368,10.75609756097561,20.036585365853657,101.47560975609755,8.195121951219512,21.865853658536587,0.365,7.975609756097561,43.53658536585366,15.207317073170731,61.58536585365854,0.49700000000000005,30.597560975609756,19.23170731707317,101.0,15.0,8.292682926829269,25.804878048780488,0.363,9.365853658536585,39.97560975609756,15.25609756097561,55.75609756097561,0.502,27.963414634146343,0.0,0.48
185,1995.0,Utah Jazz,27.51219512195122,4.780487804878049,29.414634146341463,77.3048780487805,0.512,39.548780487804876,30.28048780487805,0.7809999999999999,23.646341463414632,82.0,241.21951219512195,10.658536585365853,20.890243902439025,5.2317073170731705,25.914634146341463,76.60975609756098,0.45299999999999996,34.69512195121951,30.20731707317073,0.741,22.378048780487806,11.182926829268293,25.036585365853657,98.42682926829268,7.902439024390244,17.451219512195124,0.382,6.658536585365853,37.09756097560975,16.5,59.15853658536585,0.474,28.036585365853657,24.9390243902439,106.41463414634147,5.0,9.24390243902439,9.768292682926829,0.376,3.6707317073170733,40.073170731707314,15.71951219512195,67.53658536585365,0.531,35.8780487804878,0.0,0.48
186,2021.0,Sacramento Kings,25.5,4.972222222222222,32.041666666666664,88.63888888888889,0.48100000000000004,42.59722222222222,22.01388888888889,0.745,16.40277777777778,72.0,240.34722222222223,9.36111111111111,25.319444444444443,4.666666666666667,34.56944444444444,89.41666666666667,0.488,43.59722222222222,22.65277777777778,0.787,17.819444444444443,10.652777777777779,18.72222222222222,117.41666666666667,7.569444444444445,32.625,0.38,12.402777777777779,45.22222222222222,13.722222222222221,56.791666666666664,0.5489999999999999,31.194444444444443,19.444444444444443,113.73611111111111,11.0,7.541666666666667,33.333333333333336,0.364,12.13888888888889,41.40277777777778,13.375,55.30555555555556,0.551,30.458333333333332,0.0,0.46
187,2008.0,Sacramento Kings,19.109756097560975,4.073170731707317,29.951219512195124,79.97560975609755,0.46399999999999997,37.109756097560975,27.70731707317073,0.7979999999999999,22.097560975609756,82.0,241.82926829268294,10.109756097560975,22.902439024390244,5.512195121951219,30.0609756097561,82.09756097560975,0.466,38.25609756097561,27.890243902439025,0.753,21.0,11.829268292682928,23.073170731707318,104.79268292682927,8.060975609756097,19.51219512195122,0.373,7.280487804878049,41.890243902439025,15.24390243902439,62.58536585365854,0.495,30.975609756097562,22.426829268292682,102.53658536585365,8.0,7.939024390243903,16.670731707317074,0.373,6.219512195121951,40.0609756097561,16.0609756097561,63.30487804878049,0.488,30.890243902439025,0.0,0.11
188,2009.0,Oklahoma City Thunder,20.28048780487805,4.524390243902439,30.451219512195124,81.90243902439025,0.447,36.573170731707314,25.23170731707317,0.7859999999999999,19.829268292682926,82.0,241.52439024390245,12.182926829268293,21.573170731707318,4.963414634146342,30.4390243902439,82.91463414634147,0.475,39.390243902439025,23.536585365853657,0.7609999999999999,17.902439024390244,10.78048780487805,20.195121951219512,103.07317073170732,8.5,17.548780487804876,0.364,6.390243902439025,41.21951219512195,13.902439024390244,65.36585365853658,0.505,33.0,20.182926829268293,96.97560975609755,24.0,7.414634146341464,11.573170731707316,0.34600000000000003,4.0,42.63414634146341,16.21951219512195,70.32926829268293,0.46299999999999997,32.573170731707314,0.0,0.16
189,2003.0,San Antonio Spurs,19.951219512195124,6.451219512195122,31.170731707317074,76.79268292682927,0.462,35.46341463414634,26.75609756097561,0.725,19.402439024390244,82.0,241.82926829268294,11.451219512195122,19.01219512195122,5.146341463414634,28.317073170731707,81.7439024390244,0.42700000000000005,34.90243902439025,21.182926829268293,0.768,16.26829268292683,12.548780487804878,23.353658536585368,90.39024390243902,8.109756097560975,12.71951219512195,0.33899999999999997,4.317073170731708,40.86585365853659,15.012195121951219,69.02439024390245,0.44299999999999995,30.585365853658537,20.390243902439025,95.8048780487805,12.0,7.670731707317073,15.487804878048781,0.354,5.475609756097561,42.6219512195122,15.792682926829269,61.30487804878049,0.489,29.98780487804878,1.0,0.91
190,2000.0,Denver Nuggets,23.304878048780488,7.536585365853658,31.585365853658537,84.28048780487805,0.442,37.28048780487805,25.804878048780488,0.7240000000000001,18.670731707317074,82.0,242.1341463414634,13.085365853658537,24.426829268292682,5.634146341463414,31.78048780487805,84.79268292682927,0.45,38.15853658536585,26.51219512195122,0.7509999999999999,19.902439024390244,12.524390243902438,23.621951219512194,101.08536585365853,7.512195121951219,13.731707317073171,0.354,4.865853658536586,44.30487804878049,14.378048780487806,71.0609756097561,0.469,33.292682926829265,23.926829268292682,98.96341463414635,11.0,6.7560975609756095,17.036585365853657,0.336,5.7317073170731705,44.670731707317074,15.621951219512194,67.2439024390244,0.469,31.548780487804876,0.0,0.31
191,1983.0,Utah Jazz,26.536585365853657,7.2560975609756095,31.097560975609756,89.53658536585365,0.48,42.98780487804878,29.75609756097561,0.7559999999999999,22.48780487804878,82.0,240.91463414634146,13.329268292682928,26.853658536585368,5.463414634146342,32.573170731707314,96.73170731707317,0.478,46.26829268292683,27.902439024390244,0.7190000000000001,20.073170731707318,17.548780487804876,25.634146341463413,113.1951219512195,10.073170731707316,2.426829268292683,0.24100000000000002,0.5853658536585366,50.1219512195122,19.524390243902438,94.3048780487805,0.484,45.68292682926829,24.597560975609756,109.0,11.0,9.24390243902439,2.231707317073171,0.24,0.5365853658536586,44.426829268292686,20.524390243902438,87.3048780487805,0.486,42.451219512195124,0.0,0.37
192,1983.0,Phoenix Suns,28.048780487804876,6.036585365853658,30.70731707317073,87.29268292682927,0.49700000000000005,43.353658536585364,26.695121951219512,0.743,19.829268292682926,82.0,240.609756097561,13.341463414634147,24.24390243902439,4.182926829268292,28.365853658536587,88.59756097560975,0.455,40.30487804878049,27.658536585365855,0.753,20.817073170731707,14.75609756097561,24.865853658536587,101.96341463414635,8.682926829268293,2.426829268292683,0.221,0.5365853658536586,43.1219512195122,19.024390243902438,86.17073170731707,0.462,39.76829268292683,25.146341463414632,107.02439024390245,16.0,9.134146341463415,1.9268292682926829,0.253,0.4878048780487805,44.048780487804876,18.841463414634145,85.36585365853658,0.502,42.86585365853659,0.0,0.69
193,2008.0,Minnesota Timberwolves,19.878048780487806,3.731707317073171,29.609756097560975,83.13414634146342,0.451,37.51219512195122,20.646341463414632,0.736,15.195121951219512,82.0,240.609756097561,11.75609756097561,23.158536585365855,5.695121951219512,31.036585365853657,79.03658536585365,0.47200000000000003,37.26829268292683,27.634146341463413,0.769,21.24390243902439,10.621951219512194,17.48780487804878,102.3780487804878,7.439024390243903,18.48780487804878,0.35700000000000004,6.597560975609756,41.65853658536585,13.451219512195122,60.548780487804876,0.507,30.670731707317074,22.98780487804878,95.59756097560975,26.0,7.512195121951219,15.353658536585366,0.35,5.378048780487805,41.36585365853659,14.487804878048781,67.78048780487805,0.474,32.13414634146341,0.0,0.07
194,2006.0,Memphis Grizzlies,19.341463414634145,5.390243902439025,29.01219512195122,74.6951219512195,0.44799999999999995,33.48780487804878,25.329268292682926,0.711,18.0,82.0,242.1341463414634,10.170731707317072,19.573170731707318,5.560975609756097,29.317073170731707,75.26829268292683,0.436,32.81707317073171,23.682926829268293,0.754,17.865853658536587,11.304878048780488,22.76829268292683,88.47560975609755,7.280487804878049,14.914634146341463,0.33399999999999996,4.975609756097561,40.6219512195122,14.792682926829269,60.353658536585364,0.461,27.841463414634145,21.426829268292682,92.17073170731707,27.0,7.317073170731708,19.24390243902439,0.374,7.195121951219512,39.18292682926829,13.829268292682928,55.451219512195124,0.474,26.29268292682927,0.0,0.35
195,2003.0,Orlando Magic,20.4390243902439,3.658536585365854,29.170731707317074,82.47560975609755,0.436,35.9390243902439,25.353658536585368,0.777,19.70731707317073,82.0,241.52439024390245,11.682926829268293,22.402439024390244,5.012195121951219,31.658536585365855,80.51219512195122,0.455,36.670731707317074,26.21951219512195,0.767,20.097560975609756,11.829268292682928,22.23170731707317,98.3780487804878,7.841463414634147,14.768292682926829,0.33399999999999996,4.939024390243903,43.48780487804878,16.353658536585368,65.7439024390244,0.483,31.73170731707317,23.024390243902438,98.51219512195122,6.0,8.487804878048781,19.390243902439025,0.35700000000000004,6.926829268292683,40.853658536585364,14.353658536585366,63.08536585365854,0.46,29.01219512195122,0.0,0.19
196,2001.0,Los Angeles Clippers,19.329268292682926,6.2560975609756095,31.20731707317073,78.86585365853658,0.44799999999999995,35.31707317073171,25.134146341463413,0.693,17.426829268292682,82.0,244.26829268292684,11.731707317073171,21.841463414634145,5.024390243902439,29.74390243902439,82.92682926829268,0.44,36.52439024390244,24.182926829268293,0.743,17.975609756097562,12.707317073170731,21.890243902439025,95.34146341463415,7.780487804878049,13.109756097560975,0.32899999999999996,4.317073170731708,42.451219512195124,12.74390243902439,69.8170731707317,0.461,32.207317073170735,21.646341463414632,92.45121951219512,21.0,5.975609756097561,12.963414634146341,0.33899999999999997,4.390243902439025,42.9390243902439,15.768292682926829,65.90243902439025,0.469,30.926829268292682,0.0,0.42
197,1993.0,Boston Celtics,24.378048780487806,5.585365853658536,29.70731707317073,86.5,0.48700000000000004,42.109756097560975,23.317073170731707,0.777,18.121951219512194,82.0,241.21951219512195,13.121951219512194,24.036585365853657,4.7073170731707314,29.0,85.1219512195122,0.46299999999999997,39.41463414634146,27.670731707317074,0.7709999999999999,21.329268292682926,13.341463414634147,20.4390243902439,102.79268292682927,7.7682926829268295,7.926829268292683,0.332,2.6341463414634148,42.34146341463415,14.402439024390244,77.1951219512195,0.47600000000000003,36.78048780487805,22.70731707317073,103.6829268292683,19.0,7.890243902439025,4.670731707317073,0.287,1.3414634146341464,42.829268292682926,14.317073170731707,81.82926829268293,0.498,40.76829268292683,0.0,0.42
198,1994.0,Cleveland Cavaliers,24.98780487804878,5.195121951219512,28.695121951219512,82.08536585365853,0.465,38.207317073170735,27.48780487804878,0.77,21.170731707317074,82.0,242.1341463414634,13.292682926829269,24.463414634146343,5.621951219512195,28.475609756097562,82.20731707317073,0.46399999999999997,38.18292682926829,23.98780487804878,0.735,17.634146341463413,12.914634146341463,21.914634146341463,97.14634146341463,7.658536585365853,8.890243902439025,0.354,3.1463414634146343,41.390243902439025,15.768292682926829,73.3170731707317,0.478,35.03658536585366,20.74390243902439,101.17073170731707,12.0,8.597560975609756,9.914634146341463,0.36200000000000004,3.5853658536585367,41.98780487804878,13.853658536585366,72.17073170731707,0.48,34.6219512195122,0.0,0.26
199,1997.0,New Jersey Nets,21.048780487804876,5.865853658536586,28.975609756097562,86.47560975609755,0.42200000000000004,36.51219512195122,24.76829268292683,0.74,18.317073170731707,82.0,241.21951219512195,17.195121951219512,23.475609756097562,6.2926829268292686,30.048780487804876,81.51219512195122,0.46399999999999997,37.80487804878049,26.646341463414632,0.745,19.853658536585368,12.987804878048781,21.70731707317073,101.8048780487805,8.231707317073171,17.048780487804876,0.37200000000000005,6.341463414634147,43.03658536585366,15.329268292682928,64.46341463414635,0.488,31.463414634146343,22.74390243902439,97.2439024390244,14.0,8.25609756097561,16.71951219512195,0.353,5.902439024390244,46.170731707317074,15.731707317073171,69.7560975609756,0.439,30.609756097560975,0.0,0.18
200,2011.0,San Antonio Spurs,22.390243902439025,4.536585365853658,31.74390243902439,80.82926829268293,0.475,38.390243902439025,24.195121951219512,0.767,18.548780487804876,82.0,241.21951219512195,10.109756097560975,20.548780487804876,4.560975609756097,30.414634146341463,83.65853658536585,0.456,38.13414634146341,20.70731707317073,0.7659999999999999,15.865853658536585,10.78048780487805,20.74390243902439,97.97560975609755,6.914634146341464,15.914634146341463,0.36700000000000005,5.841463414634147,41.19512195121951,13.353658536585366,67.7439024390244,0.47700000000000004,32.292682926829265,18.975609756097562,103.6829268292683,6.0,7.341463414634147,21.0609756097561,0.397,8.353658536585366,41.853658536585364,13.426829268292684,59.76829268292683,0.503,30.036585365853657,0.0,0.65
201,2022.0,Golden State Warriors,27.109756097560975,4.536585365853658,35.73170731707317,86.42682926829268,0.469,40.52439024390244,20.304878048780488,0.769,15.609756097560975,82.0,240.609756097561,9.75609756097561,22.865853658536587,3.8658536585365852,32.98780487804878,86.5609756097561,0.43799999999999994,37.9390243902439,22.926829268292682,0.759,17.390243902439025,9.658536585365853,17.975609756097562,105.46341463414635,7.914634146341464,35.951219512195124,0.33899999999999997,12.195121951219512,42.646341463414636,14.5,50.609756097560975,0.509,25.74390243902439,21.01219512195122,111.0,15.0,8.768292682926829,39.40243902439025,0.364,14.341463414634147,45.48780487804878,14.890243902439025,47.02439024390244,0.557,26.182926829268293,1.0,0.92
